spec,query_family,layout,batch,n_runs,metric_mean,metric_median,metric_std,csv_path
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,0,10,0.47650000000000003,0.41500000000000004,0.14435113439110894,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,1,10,0.2266,0.1665,0.1540222061911853,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,2,10,0.16570000000000001,0.155,0.057057952995178504,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,3,10,0.2519,0.214,0.18873974144307823,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,4,10,0.19720000000000001,0.1945,0.05402184743231205,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,5,10,0.3507,0.21100000000000002,0.25285175498698836,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,6,10,0.23609999999999998,0.20450000000000002,0.11672484739762996,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,7,10,0.26530000000000004,0.212,0.15185391005831889,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,8,10,0.33599999999999997,0.2965,0.1501166213315501,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,9,10,0.30749999999999994,0.271,0.1207710644152812,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1,RQ7_Q1,no_layout,10,10,0.2791,0.25,0.16632525364477876,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_1_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,0,10,0.5371,0.498,0.17229825884204403,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,1,10,0.23230000000000003,0.2,0.1125789056617624,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,2,10,0.25339999999999996,0.21250000000000002,0.14633126801883456,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,3,10,0.23490000000000003,0.197,0.1289166009480548,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,4,10,0.1865,0.1835,0.043986929876953226,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,5,10,0.3036,0.22999999999999998,0.206884605517182,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,6,10,0.21280000000000002,0.21600000000000003,0.053912521736605865,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,7,10,0.2082,0.213,0.04434591300221476,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,8,10,0.29579999999999995,0.2415,0.18652066909594764,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,9,10,0.1876,0.1745,0.06315251380586524,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1,RQ7_Q1,no_layout,10,10,0.2076,0.1895,0.056175083444530816,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_2_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,0,10,0.5065,0.473,0.13504758420645666,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,1,10,0.30920000000000003,0.2565,0.16628878494955696,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,2,10,0.2707,0.20400000000000001,0.20475793024935568,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,3,10,0.2024,0.20500000000000002,0.04265489420922293,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,4,10,0.28429999999999994,0.184,0.1843827811917371,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,5,10,0.21200000000000002,0.20850000000000002,0.04909582466972114,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,6,10,0.18139999999999998,0.179,0.044777673007873026,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,7,10,0.3176,0.299,0.14683950422144582,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,8,10,0.23370000000000002,0.1955,0.10332090785509002,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,9,10,0.2986,0.20800000000000002,0.167182654602683,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1,RQ7_Q1,no_layout,10,10,0.27430000000000004,0.23199999999999998,0.1362835646730742,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_3_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,0,10,0.4181,0.403,0.09480237338801176,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,1,10,0.23759999999999998,0.2105,0.06374668618838158,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,2,10,0.2293,0.213,0.045771279204322,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,3,10,0.22790000000000005,0.224,0.043900911152275644,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,4,10,0.22359999999999997,0.2185,0.039174481489867866,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,5,10,0.23670000000000005,0.222,0.04390227784523258,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,6,10,0.2392,0.221,0.052657003332890105,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,7,10,0.2182,0.2015,0.04664718641032919,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,8,10,0.2327,0.2125,0.04947938964862037,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,9,10,0.2303,0.2155,0.049954078912537274,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1,RQ7_Q1,no_layout,10,10,0.2149,0.207,0.04738660148185351,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_4_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,0,10,0.3673,0.322,0.12632185084141226,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,1,10,0.14830000000000002,0.1395,0.03498013722100015,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,2,10,0.14709999999999998,0.1375,0.0285147330339949,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,3,10,0.1565,0.133,0.05525441158857815,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,4,10,0.1617,0.1435,0.03960820622042861,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,5,10,0.1469,0.137,0.02723031399011036,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,6,10,0.1485,0.14100000000000001,0.027218559844341506,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,7,10,0.1526,0.145,0.032231040938821696,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,8,10,0.16999999999999998,0.1455,0.06731270311018567,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,9,10,0.1498,0.14200000000000002,0.030019327107715123,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1,RQ7_Q1,no_layout,10,10,0.1513,0.1375,0.03490859493018875,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q1_N1_5_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,0,10,0.3742,0.3645,0.2702290879975729,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,1,10,0.19560000000000002,0.1555,0.0846690025924482,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_1.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,2,10,0.33280000000000004,0.178,0.30619333761530476,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_2/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_2.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,3,10,0.2882,0.17149999999999999,0.2746200284028825,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_3/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_3.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,4,10,0.2965,0.147,0.25278933917394536,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_4/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_4.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,5,10,0.2743,0.20500000000000002,0.1741683381100021,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_5/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_5.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,6,10,0.30179999999999996,0.219,0.24415970183468033,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_6/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_6.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,7,10,0.23669999999999997,0.1875,0.13866510015140796,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_7/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_7.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,8,10,0.2907,0.2175,0.19684819023806138,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_8/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_8.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,9,10,0.21580000000000005,0.1955,0.10856039793589559,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_9/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_9.csv
spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1,RQ7_Q2,no_layout,10,10,0.24820000000000003,0.201,0.16218248980700722,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1/batch_10/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_1_S1_C1_N2_O1_batch_10.csv
spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1,RQ7_Q2,no_layout,0,10,0.47040000000000004,0.4385,0.09900727246015822,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1/batch_0/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1_batch_0.csv
spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1,RQ7_Q2,no_layout,1,10,0.24409999999999998,0.21500000000000002,0.10351082069039932,/Users/guanlil1/Dropbox/PostDoc/topics/lakehouse_sfc/results/RQ7/spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1/batch_1/results_hudi_no_layout_spec_tpch_RQ7_Q2_N2_2_S1_C1_N2_O1_batch_1.csv
